Order_ID,Order_Date,Region,Ship_Mode,Total_Sales,Total_Profit,Total_Shipping_Cost,Total_Quantity,Shipping_Ratio,Profit_Margin,Shipping_per_Unit,Year_Month,High_Shipping,Total_Discount,Discount_Ratio,Discount_Bucket,Adjusted_Profit
ES-2013-2732869,2013-06-13,North,Standard Class,34,7.83,2.5,3,0.07352941176470588,0.23029411764705882,0.8333333333333334,2013-06,0,0.0,0.0,No Discount,7.83
ES-2013-2734435,2013-10-04,Central,Second Class,524,81.468,29.42,3,0.056145038167938935,0.1554732824427481,9.806666666666667,2013-10,0,0.1,0.1,Low (0-10%),81.468
ES-2013-2744518,2013-11-20,North,Same Day,11,3.204,1.78,1,0.16181818181818183,0.2912727272727273,1.78,2013-11,1,0.3,0.3,High (>20%),4.775428571428574
ES-2013-2745392,2013-11-19,Central,Standard Class,127,47.52,8.53,6,0.06716535433070865,0.3741732283464567,1.4216666666666666,2013-11,0,0.2,0.2,Medium (10-20%),47.52
ES-2013-2748612,2013-04-03,Central,Same Day,79,39.24,14.48,3,0.18329113924050633,0.4967088607594937,4.826666666666667,2013-04,1,0.0,0.0,No Discount,39.24
ES-2013-2752798,2013-04-15,Central,Second Class,42,15.57,6.86,3,0.16333333333333333,0.3707142857142857,2.2866666666666666,2013-04,1,0.0,0.0,No Discount,15.57
ES-2013-2754415,2013-09-05,Central,First Class,933,192.555,162.45000000000002,22,0.17411575562700968,0.20638263665594855,7.38409090909091,2013-09,1,0.1,0.1,Low (0-10%),192.555
ES-2013-2757712,2013-05-16,Central,Second Class,5503,1834.872,947.82,28,0.17223696165727787,0.33343121933490827,33.85071428571429,2013-05,1,0.2,0.2,Medium (10-20%),1834.872
ES-2013-2759612,2013-06-15,South,Second Class,682,121.22999999999999,80.77,12,0.11843108504398826,0.1777565982404692,6.730833333333333,2013-06,1,0.0,0.0,No Discount,121.22999999999999
ES-2013-2765433,2013-11-07,South,Standard Class,242,83.67,16.349999999999998,7,0.06756198347107437,0.3457438016528926,2.3357142857142854,2013-11,0,0.0,0.0,No Discount,83.67
ES-2013-2771616,2013-03-12,Central,Standard Class,13,4.5,1.38,1,0.10615384615384614,0.34615384615384615,1.38,2013-03,1,0.0,0.0,No Discount,4.5
ES-2013-2791758,2013-05-03,Central,Standard Class,156,53.940000000000005,14.139999999999999,7,0.09064102564102564,0.3457692307692308,2.02,2013-05,0,0.0,0.0,No Discount,53.940000000000005
ES-2013-2795403,2013-11-22,Central,Standard Class,1110,336.702,93.79,13,0.0844954954954955,0.30333513513513516,7.214615384615385,2013-11,0,0.1,0.1,Low (0-10%),336.702
ES-2013-2803740,2013-06-13,South,Second Class,41,13.26,3.22,3,0.07853658536585366,0.3234146341463415,1.0733333333333335,2013-06,0,0.0,0.0,No Discount,13.26
ES-2013-2806399,2013-09-16,North,Standard Class,63,28.32,4.51,4,0.07158730158730159,0.44952380952380955,1.1275,2013-09,0,0.0,0.0,No Discount,28.32
ES-2013-2807164,2013-08-14,Central,First Class,130,38.79,37.59,15,0.2891538461538462,0.29838461538461536,2.5060000000000002,2013-08,1,0.0,0.0,No Discount,38.79
ES-2013-2811578,2013-11-19,South,Standard Class,40,9.360000000000001,4.67,7,0.11674999999999999,0.23400000000000004,0.6671428571428571,2013-11,1,0.0,0.0,No Discount,9.360000000000001
ES-2013-2824939,2013-09-27,Central,Standard Class,140,65.88,13.49,3,0.09635714285714286,0.47057142857142853,4.496666666666667,2013-09,1,0.0,0.0,No Discount,65.88
ES-2013-2825683,2013-04-04,Central,Standard Class,264,2.922,34.14,2,0.12931818181818183,0.011068181818181819,17.07,2013-04,1,0.1,0.1,Low (0-10%),2.922
ES-2013-2830979,2013-06-14,Central,Standard Class,423,79.38,26.05,12,0.061583924349881795,0.1876595744680851,2.1708333333333334,2013-06,0,0.0,0.0,No Discount,79.38
ES-2013-2840343,2013-05-10,Central,Standard Class,1325,36.693,77.19,13,0.0582566037735849,0.027692830188679244,5.937692307692307,2013-05,0,0.30000000000000004,0.30000000000000004,High (>20%),225.97871428571443
ES-2013-2847029,2013-11-13,South,Standard Class,394,-155.73,16.34,15,0.04147208121827411,-0.39525380710659896,1.0893333333333333,2013-11,0,1.0,1.0,High (>20%),-155.73
ES-2013-2849768,2013-02-25,North,Second Class,535,226.44,68.28999999999999,6,0.1276448598130841,0.4232523364485981,11.381666666666666,2013-02,1,0.0,0.0,No Discount,226.44
ES-2013-2850467,2013-01-03,Central,Standard Class,204,76.38,9.52,6,0.04666666666666666,0.37441176470588233,1.5866666666666667,2013-01,0,0.0,0.0,No Discount,76.38
ES-2013-2860574,2013-02-27,North,Second Class,6703,2370.0,913.75,14,0.13631955840668358,0.35357302700283455,65.26785714285714,2013-02,1,0.0,0.0,No Discount,2370.0
ES-2013-2865002,2013-02-13,South,Standard Class,442,73.584,22.47,3,0.050837104072398186,0.16647963800904977,7.489999999999999,2013-02,0,0.1,0.1,Low (0-10%),73.584
ES-2013-2871320,2013-11-11,Central,Standard Class,44,0.0,4.14,2,0.09409090909090909,0.0,2.07,2013-11,1,0.0,0.0,No Discount,0.0
ES-2013-2880696,2013-01-25,South,Second Class,40,14.94,4.09,6,0.10225,0.3735,0.6816666666666666,2013-01,1,0.0,0.0,No Discount,14.94
ES-2013-2884140,2013-02-23,South,Standard Class,475,26.352,32.13,2,0.0676421052631579,0.05547789473684211,16.065,2013-02,0,0.1,0.1,Low (0-10%),26.352
ES-2013-2889664,2013-02-22,Central,Standard Class,97,3.84,9.62,2,0.09917525773195876,0.03958762886597938,4.81,2013-02,1,0.0,0.0,No Discount,3.84
ES-2013-2898079,2013-01-29,North,Standard Class,58,21.509999999999998,3.39,8,0.058448275862068966,0.3708620689655172,0.42375,2013-01,0,0.0,0.0,No Discount,21.509999999999998
ES-2013-2903666,2013-11-27,Central,First Class,2900,927.78,541.59,7,0.1867551724137931,0.31992413793103447,77.37,2013-11,1,0.0,0.0,No Discount,927.78
ES-2013-2905051,2013-10-08,South,First Class,1279,371.26500000000004,176.64000000000001,20,0.1381078967943706,0.2902775605942143,8.832,2013-10,1,0.1,0.1,Low (0-10%),371.26500000000004
ES-2013-2911640,2013-11-19,North,First Class,1565,514.2,207.75,23,0.1327476038338658,0.32856230031948885,9.032608695652174,2013-11,1,0.0,0.0,No Discount,514.2
ES-2013-2926991,2013-06-14,South,Standard Class,3051,1163.16,155.01999999999998,19,0.05080957063257947,0.3812389380530974,8.158947368421051,2013-06,0,0.0,0.0,No Discount,1163.16
ES-2013-2930577,2013-02-07,South,Standard Class,343,59.034000000000006,27.1,8,0.07900874635568514,0.17211078717201167,3.3875,2013-02,0,0.1,0.1,Low (0-10%),59.034000000000006
ES-2013-2933065,2013-12-27,South,Standard Class,838,250.81199999999998,22.48,7,0.026825775656324585,0.29929832935560857,3.2114285714285713,2013-12,0,0.4,0.4,High (>20%),530.1453333333335
ES-2013-2934598,2013-07-12,South,Standard Class,2328,224.808,316.94000000000005,38,0.1361426116838488,0.09656701030927835,8.340526315789475,2013-07,1,0.4,0.4,High (>20%),1000.808
ES-2013-2936336,2013-07-06,Central,Standard Class,131,33.9,9.48,5,0.07236641221374046,0.2587786259541985,1.8960000000000001,2013-07,0,0.0,0.0,No Discount,33.9
ES-2013-2957943,2013-02-25,Central,Standard Class,23,5.94,1.29,2,0.05608695652173913,0.25826086956521743,0.645,2013-02,0,0.0,0.0,No Discount,5.94
ES-2013-2963054,2013-12-03,South,Standard Class,1941,275.18399999999997,191.07,14,0.0984389489953632,0.141774343122102,13.647857142857143,2013-12,1,0.30000000000000004,0.30000000000000004,High (>20%),552.4697142857146
ES-2013-2964949,2013-12-03,North,Standard Class,795,270.36,24.76,3,0.031144654088050318,0.34007547169811325,8.253333333333334,2013-12,0,0.0,0.0,No Discount,270.36
ES-2013-2966180,2013-05-28,Central,Standard Class,4418,-54.34499999999997,383.96000000000004,18,0.08690810321412405,-0.012300814848347661,21.331111111111113,2013-05,0,0.35,0.35,High (>20%),965.1934615384616
ES-2013-2972804,2013-02-12,Central,Standard Class,695,40.935,38.74,26,0.05574100719424461,0.05889928057553957,1.49,2013-02,0,0.1,0.1,Low (0-10%),40.935
ES-2013-2979012,2013-12-16,Central,Second Class,56,20.04,5.08,4,0.09071428571428572,0.3578571428571428,1.27,2013-12,1,0.0,0.0,No Discount,20.04
ES-2013-2979822,2013-06-15,North,Standard Class,1386,318.861,109.31,14,0.07886724386724386,0.23005844155844155,7.807857142857143,2013-06,0,0.30000000000000004,0.30000000000000004,High (>20%),516.8610000000001
ES-2013-2985977,2013-11-01,Central,Standard Class,61,29.07,4.18,3,0.06852459016393442,0.47655737704918033,1.3933333333333333,2013-11,0,0.0,0.0,No Discount,29.07
ES-2013-2989764,2013-01-30,Central,Second Class,338,108.0,26.02,10,0.07698224852071006,0.31952662721893493,2.602,2013-01,0,0.0,0.0,No Discount,108.0
ES-2013-2991881,2013-06-12,Central,Second Class,275,96.0,20.56,9,0.07476363636363637,0.3490909090909091,2.2844444444444445,2013-06,0,0.0,0.0,No Discount,96.0
ES-2013-2993189,2013-06-18,Central,Standard Class,3074,-6.26400000000001,140.56,15,0.04572543916720885,-0.002037735849056607,9.370666666666667,2013-06,0,0.4,0.4,High (>20%),1018.4026666666668
ES-2013-2996255,2013-11-25,North,Standard Class,802,304.38,97.22,4,0.1212219451371571,0.3795261845386534,24.305,2013-11,1,0.0,0.0,No Discount,304.38
ES-2013-3003421,2013-03-15,Central,Standard Class,344,148.05,30.94,7,0.08994186046511628,0.4303779069767442,4.42,2013-03,0,0.0,0.0,No Discount,148.05
ES-2013-3005934,2013-06-02,Central,Standard Class,135,61.95,8.4,5,0.06222222222222223,0.4588888888888889,1.6800000000000002,2013-06,0,0.0,0.0,No Discount,61.95
ES-2013-3007238,2013-08-23,South,Standard Class,83,6.57,6.93,3,0.08349397590361446,0.0791566265060241,2.31,2013-08,0,0.0,0.0,No Discount,6.57
ES-2013-3016012,2013-08-14,Central,Standard Class,17,8.16,2.29,2,0.13470588235294118,0.48,1.145,2013-08,1,0.0,0.0,No Discount,8.16
ES-2013-3022350,2013-03-26,South,Standard Class,469,93.36,53.1,10,0.11321961620469083,0.19906183368869937,5.3100000000000005,2013-03,1,0.4,0.4,High (>20%),249.6933333333335
ES-2013-3029399,2013-09-27,Central,First Class,36,9.6,7.6,2,0.2111111111111111,0.26666666666666666,3.8,2013-09,1,0.0,0.0,No Discount,9.6
ES-2013-3033501,2013-10-15,Central,Standard Class,810,139.452,53.849999999999994,25,0.06648148148148147,0.17216296296296296,2.154,2013-10,0,0.1,0.1,Low (0-10%),139.452
ES-2013-3042034,2013-02-23,South,First Class,470,2.9639999999999986,143.13,10,0.30453191489361703,0.006306382978723401,14.312999999999999,2013-02,1,0.4,0.4,High (>20%),159.63066666666674
ES-2013-3042991,2013-03-20,North,Second Class,2699,890.46,369.98,9,0.13708040014820305,0.3299221934049648,41.10888888888889,2013-03,1,0.0,0.0,No Discount,890.46
ES-2013-3046064,2013-12-10,South,Standard Class,20,8.28,0.79,1,0.0395,0.414,0.79,2013-12,0,0.0,0.0,No Discount,8.28
ES-2013-3050823,2013-10-29,South,Standard Class,796,186.072,89.32,7,0.11221105527638191,0.23375879396984925,12.76,2013-10,1,0.1,0.1,Low (0-10%),186.072
ES-2013-3051016,2013-06-18,South,Standard Class,48,12.96,2.53,3,0.05270833333333333,0.27,0.8433333333333333,2013-06,0,0.0,0.0,No Discount,12.96
ES-2013-3058408,2013-06-25,North,Same Day,91,8.52,19.03,4,0.20912087912087912,0.09362637362637362,4.7575,2013-06,1,0.0,0.0,No Discount,8.52
ES-2013-3059419,2013-11-06,North,Second Class,976,120.63000000000001,20.009999999999998,10,0.020502049180327865,0.12359631147540985,2.001,2013-11,0,0.0,0.0,No Discount,120.63000000000001
ES-2013-3061639,2013-06-27,South,Same Day,2534,1034.1,242.2,10,0.09558011049723757,0.4080899763220205,24.22,2013-06,1,0.0,0.0,No Discount,1034.1
ES-2013-3062379,2013-06-11,North,Standard Class,474,123.41400000000002,59.13999999999999,15,0.12476793248945146,0.26036708860759494,3.9426666666666663,2013-06,1,0.3,0.3,High (>20%),191.12828571428577
ES-2013-3065153,2013-03-13,North,Standard Class,101,30.24,6.3999999999999995,7,0.06336633663366337,0.2994059405940594,0.9142857142857143,2013-03,0,0.0,0.0,No Discount,30.24
ES-2013-3066853,2013-05-07,Central,Standard Class,164,13.14,23.53,9,0.14347560975609758,0.0801219512195122,2.6144444444444446,2013-05,1,0.0,0.0,No Discount,13.14
ES-2013-3068553,2013-07-31,Central,Standard Class,487,51.5385,18.58,3,0.03815195071868583,0.10582854209445584,6.1933333333333325,2013-07,0,0.15,0.15,Medium (10-20%),51.5385
ES-2013-3078441,2013-07-10,Central,First Class,7,0.57,1.66,1,0.23714285714285713,0.08142857142857142,1.66,2013-07,1,0.0,0.0,No Discount,0.57
ES-2013-3078948,2013-10-10,Central,Standard Class,289,115.608,20.92,2,0.07238754325259517,0.4000276816608997,10.46,2013-10,0,0.15,0.15,Medium (10-20%),115.608
ES-2013-3086085,2013-01-16,Central,Standard Class,489,98.00999999999999,30.339999999999996,22,0.062044989775051115,0.2004294478527607,1.379090909090909,2013-01,0,0.0,0.0,No Discount,98.00999999999999
ES-2013-3088790,2013-08-06,Central,Same Day,164,78.48,22.26,3,0.13573170731707318,0.4785365853658537,7.420000000000001,2013-08,1,0.0,0.0,No Discount,78.48
ES-2013-3093926,2013-06-18,Central,Standard Class,306,35.982,20.849999999999998,5,0.06813725490196078,0.11758823529411765,4.17,2013-06,0,0.1,0.1,Low (0-10%),35.982
ES-2013-3098610,2013-02-20,Central,First Class,657,142.86599999999999,72.12,17,0.1097716894977169,0.21745205479452054,4.24235294117647,2013-02,1,0.1,0.1,Low (0-10%),142.86599999999999
ES-2013-3105987,2013-12-13,Central,Standard Class,574,215.58,36.59,11,0.06374564459930314,0.3755749128919861,3.3263636363636366,2013-12,0,0.0,0.0,No Discount,215.58
ES-2013-3108011,2013-09-18,Central,Standard Class,215,88.11,17.88,3,0.08316279069767442,0.4098139534883721,5.96,2013-09,0,0.0,0.0,No Discount,88.11
ES-2013-3109023,2013-09-27,Central,Standard Class,190,31.581,20.96,1,0.11031578947368421,0.1662157894736842,20.96,2013-09,1,0.1,0.1,Low (0-10%),31.581
ES-2013-3118043,2013-06-06,Central,Standard Class,85,0.0,8.15,3,0.09588235294117647,0.0,2.716666666666667,2013-06,1,0.0,0.0,No Discount,0.0
ES-2013-3126391,2013-03-21,South,Second Class,806,130.56,99.18,16,0.12305210918114144,0.16198511166253102,6.19875,2013-03,1,0.0,0.0,No Discount,130.56
ES-2013-3149063,2013-05-30,Central,First Class,1176,321.66,199.38,19,0.16954081632653062,0.27352040816326534,10.493684210526316,2013-05,1,0.0,0.0,No Discount,321.66
ES-2013-3150546,2013-06-23,North,First Class,1587,190.764,114.82,12,0.0723503465658475,0.12020415879017014,9.568333333333333,2013-06,0,0.2,0.2,Medium (10-20%),190.764
ES-2013-3152662,2013-11-29,Central,Standard Class,342,153.93,25.34,7,0.07409356725146199,0.45008771929824565,3.62,2013-11,0,0.0,0.0,No Discount,153.93
ES-2013-3158080,2013-07-22,Central,Standard Class,1858,-7.788,114.66000000000001,10,0.061711517761033376,-0.004191603875134554,11.466000000000001,2013-07,0,0.1,0.1,Low (0-10%),-7.788
ES-2013-3158245,2013-08-16,Central,Standard Class,1211,-174.66899999999998,126.33,7,0.10431874483897605,-0.14423534269199006,18.047142857142855,2013-08,1,0.35,0.35,High (>20%),104.7925384615387
ES-2013-3159008,2013-09-16,Central,Standard Class,2420,78.7065,212.39000000000001,38,0.08776446280991736,0.03252334710743802,5.58921052631579,2013-09,0,0.44999999999999996,0.44999999999999996,High (>20%),1178.7065000000002
ES-2013-3161182,2013-09-28,Central,Standard Class,53,24.3,4.26,6,0.08037735849056603,0.45849056603773586,0.71,2013-09,0,0.0,0.0,No Discount,24.3
ES-2013-3166498,2013-09-05,Central,Second Class,154,13.86,47.81,3,0.3104545454545455,0.09,15.936666666666667,2013-09,1,0.0,0.0,No Discount,13.86
ES-2013-3167494,2013-07-20,South,Standard Class,1891,-383.82,257.63,26,0.13624008461131676,-0.20297197250132204,9.908846153846154,2013-07,1,1.1,1.1,,-383.82
ES-2013-3200273,2013-09-26,South,Standard Class,934,-317.47799999999995,97.34,17,0.10421841541755889,-0.3399122055674518,5.725882352941177,2013-09,1,0.4,0.4,High (>20%),-6.144666666666581
ES-2013-3207937,2013-11-01,Central,Standard Class,175,13.86,7.4399999999999995,6,0.04251428571428571,0.07919999999999999,1.24,2013-11,0,0.0,0.0,No Discount,13.86
ES-2013-3221528,2013-08-01,Central,Second Class,644,166.617,89.67,2,0.13923913043478262,0.25872204968944096,44.835,2013-08,1,0.15,0.15,Medium (10-20%),166.617
ES-2013-3223736,2013-11-06,Central,Standard Class,292,89.832,22.03,10,0.07544520547945206,0.3076438356164383,2.2030000000000003,2013-11,0,0.1,0.1,Low (0-10%),89.832
ES-2013-3228066,2013-08-29,South,Standard Class,776,223.05,86.28,11,0.11118556701030928,0.2874355670103093,7.843636363636364,2013-08,1,0.0,0.0,No Discount,223.05
ES-2013-3229614,2013-09-10,Central,Standard Class,606,154.26749999999998,43.53,16,0.07183168316831684,0.2545668316831683,2.720625,2013-09,0,0.15,0.15,Medium (10-20%),154.26749999999998
ES-2013-3243058,2013-11-06,North,Standard Class,678,302.1,48.599999999999994,14,0.07168141592920353,0.4455752212389381,3.471428571428571,2013-11,0,0.0,0.0,No Discount,302.1
ES-2013-3245416,2013-10-11,Central,Standard Class,32,1.53,4.49,3,0.1403125,0.0478125,1.4966666666666668,2013-10,1,0.0,0.0,No Discount,1.53
ES-2013-3250735,2013-06-10,Central,Standard Class,186,27.84,8.66,4,0.04655913978494624,0.14967741935483872,2.165,2013-06,0,0.0,0.0,No Discount,27.84
ES-2013-3284813,2013-05-31,Central,Standard Class,351,89.84700000000001,20.729999999999997,12,0.05905982905982905,0.255974358974359,1.7274999999999998,2013-05,0,0.2,0.2,Medium (10-20%),89.84700000000001
ES-2013-3285003,2013-11-20,North,Second Class,41,15.96,1.52,1,0.037073170731707315,0.38926829268292684,1.52,2013-11,0,0.0,0.0,No Discount,15.96
ES-2013-3285041,2013-04-27,South,Standard Class,1243,397.62,32.26,3,0.025953338696701526,0.31988736926790023,10.753333333333332,2013-04,0,0.0,0.0,No Discount,397.62
ES-2013-3286671,2013-08-27,Central,Standard Class,388,152.31,30.190000000000005,15,0.07780927835051547,0.3925515463917526,2.012666666666667,2013-08,0,0.0,0.0,No Discount,152.31
ES-2013-3291561,2013-12-19,Central,Second Class,71,1.35,7.07,5,0.0995774647887324,0.019014084507042256,1.4140000000000001,2013-12,1,0.0,0.0,No Discount,1.35
ES-2013-3293691,2013-03-13,Central,Standard Class,198,23.31,26.73,10,0.135,0.11772727272727272,2.673,2013-03,1,0.0,0.0,No Discount,23.31
ES-2013-3296199,2013-08-28,North,Standard Class,260,60.9,26.189999999999998,9,0.10073076923076922,0.23423076923076921,2.9099999999999997,2013-08,1,0.0,0.0,No Discount,60.9
ES-2013-3297532,2013-12-23,Central,Second Class,300,66.39,22.7,6,0.07566666666666666,0.2213,3.783333333333333,2013-12,0,0.0,0.0,No Discount,66.39
ES-2013-3302919,2013-11-21,Central,Standard Class,757,370.8,52.86,2,0.06982826948480846,0.48982826948480845,26.43,2013-11,0,0.0,0.0,No Discount,370.8
ES-2013-3303400,2013-05-08,Central,Standard Class,701,-56.35499999999999,43.9,4,0.06262482168330956,-0.08039229671897288,10.975,2013-05,0,0.25,0.25,High (>20%),-9.62166666666667
ES-2013-3311089,2013-12-09,Central,Second Class,156,24.219,23.37,3,0.1498076923076923,0.15525,7.79,2013-12,1,0.1,0.1,Low (0-10%),24.219
ES-2013-3322723,2013-04-30,North,Standard Class,22,9.0,2.05,2,0.09318181818181817,0.4090909090909091,1.025,2013-04,1,0.0,0.0,No Discount,9.0
ES-2013-3323529,2013-08-12,South,Standard Class,414,96.50999999999999,40.89,7,0.09876811594202899,0.23311594202898547,5.841428571428572,2013-08,1,0.0,0.0,No Discount,96.50999999999999
ES-2013-3327575,2013-05-18,South,Standard Class,20,2.352,1.31,2,0.0655,0.1176,0.655,2013-05,0,0.4,0.4,High (>20%),9.018666666666672
ES-2013-3334343,2013-09-13,Central,Standard Class,80,3.15,4.96,3,0.062,0.039375,1.6533333333333333,2013-09,0,0.0,0.0,No Discount,3.15
ES-2013-3339619,2013-04-09,South,Standard Class,199,25.2,6.140000000000001,7,0.03085427135678392,0.12663316582914572,0.8771428571428572,2013-04,0,0.0,0.0,No Discount,25.2
ES-2013-3340197,2013-08-21,North,Second Class,80,28.23,5.640000000000001,6,0.07050000000000001,0.352875,0.9400000000000001,2013-08,0,0.0,0.0,No Discount,28.23
ES-2013-3346035,2013-06-11,Central,Standard Class,1622,324.3825,208.39,3,0.12847718865598026,0.19998921085080149,69.46333333333332,2013-06,1,0.15,0.15,Medium (10-20%),324.3825
ES-2013-3350486,2013-12-07,Central,First Class,560,70.74000000000001,72.2,11,0.12892857142857142,0.12632142857142858,6.5636363636363635,2013-12,1,0.1,0.1,Low (0-10%),70.74000000000001
ES-2013-3359334,2013-10-31,South,Standard Class,58,3.42,5.3,3,0.09137931034482759,0.05896551724137931,1.7666666666666666,2013-10,1,0.0,0.0,No Discount,3.42
ES-2013-3361928,2013-08-23,North,First Class,176,78.96,31.14,4,0.1769318181818182,0.4486363636363636,7.785,2013-08,1,0.0,0.0,No Discount,78.96
